ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
"77654","Antonio Ricardo McKay","M",20,183,77,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 400 metres","Bronze"
"77654","Antonio Ricardo McKay","M",20,183,77,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"77654","Antonio Ricardo McKay","M",24,183,77,"United States","USA","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"77680","Herbert Henry ""Herb"" McKenley","M",26,185,72,"Jamaica","JAM","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 400 metres","Silver"
"77680","Herbert Henry ""Herb"" McKenley","M",30,185,72,"Jamaica","JAM","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 100 metres","Silver"
"77680","Herbert Henry ""Herb"" McKenley","M",30,185,72,"Jamaica","JAM","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 400 metres","Silver"
"77680","Herbert Henry ""Herb"" McKenley","M",30,185,72,"Jamaica","JAM","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"77750","Betty Lindsay McKinnon","F",23,NA,NA,"Australia","AUS","1948 Summer",1948,"Summer","London","Athletics","Athletics Women's 4 x 100 metres Relay","Silver"
"77761","Mark Anthony McKoy","M",30,181,70,"Canada","CAN","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 110 metres Hurdles","Gold"
"77784","Anneisha McLaughlin-Whilby","F",30,170,65,"Jamaica","JAM","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 4 x 400 metres Relay","Silver"
"77795","John Frederick McLean","M",22,NA,NA,"United States","USA","1900 Summer",1900,"Summer","Paris","Athletics","Athletics Men's 110 metres Hurdles","Silver"
"77809","Sally McLellan-Pearson","F",21,167,60,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 100 metres Hurdles","Silver"
"77809","Sally McLellan-Pearson","F",25,167,60,"Australia","AUS","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 100 metres Hurdles","Gold"
"77819","Omar McLeod","M",22,180,NA,"Jamaica","JAM","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 110 metres Hurdles","Gold"
"77854","Cecil Charles McMaster","M",28,NA,NA,"South Africa","RSA","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's 10 kilometres Walk","Bronze"
"77874","Kathy Laverne McMillan (-Ray)","F",18,170,57,"United States","USA","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's Long Jump","Silver"
"77905","Duncan Anderson McNaughton","M",21,193,80,"Canada","CAN","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's High Jump","Gold"
"77911","Loretta T. McNeil","F",21,NA,NA,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Women's 4 x 100 metres Relay","Silver"
"77929","Louise McPaul-Currey","F",27,175,68,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's Javelin Throw","Silver"
"77942","Stephenie Ann McPherson","F",27,173,57,"Jamaica","JAM","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 4 x 400 metres Relay","Silver"
"77950","Tony McQuay","M",22,181,72,"United States","USA","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"77950","Tony McQuay","M",26,181,72,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"77988","Earle Elmer Meadows","M",23,185,72,"United States","USA","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Pole Vault","Gold"
"77993","Aileen Aletha Meagher","F",25,168,55,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Women's 4 x 100 metres Relay","Bronze"
"78149","Gheorghe Megelea","M",22,192,101,"Romania","ROU","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Men's Javelin Throw","Bronze"
"78155","Gregory ""Greg"" Meghoo","M",18,180,74,"Jamaica","JAM","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"78244","Petra Meier-Felke","F",29,172,64,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's Javelin Throw","Gold"
"78465","Hjalmar Stefanus Mellander","M",25,183,80,"Sweden","SWE","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's Pentathlon (Ancient)","Gold"
"78484","Fleur Northey Mellor (-Wenham)","F",20,NA,NA,"Australia","AUS","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"78496","Faina Grigoryevna Melnik (-Veleva)","F",27,174,88,"Soviet Union","URS","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's Discus Throw","Gold"
"78566","Arsne Claude Mnard","M",21,180,59,"France","FRA","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's High Jump","Bronze"
"78687","Osleidys Menndez Sez","F",20,175,80,"Cuba","CUB","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's Javelin Throw","Bronze"
"78687","Osleidys Menndez Sez","F",24,175,80,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Javelin Throw","Gold"
"78737","Argentina Menis","F",24,171,85,"Romania","ROU","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's Discus Throw","Silver"
"78744","Oksana Vladimirovna Menkova","F",26,186,85,"Belarus","BLR","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Hammer Throw","Gold"
"78746","Pietro Paolo Mennea","M",20,180,73,"Italy","ITA","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 200 metres","Bronze"
"78746","Pietro Paolo Mennea","M",28,180,73,"Italy","ITA","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's 200 metres","Gold"
"78746","Pietro Paolo Mennea","M",28,180,73,"Italy","ITA","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's 4 x 400 metres Relay","Bronze"
"78834","Carlos Mercenario Carbajal","M",25,175,63,"Mexico","MEX","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 50 kilometres Walk","Silver"
"78869","James Edwin ""Ted"" Meredith","M",20,175,71,"United States","USA","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's 800 metres","Gold"
"78869","James Edwin ""Ted"" Meredith","M",20,175,71,"United States","USA","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"78962","Aries D'Andre Merritt","M",27,188,72,"United States","USA","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 110 metres Hurdles","Gold"
"78964","LaShawn Merritt","M",22,191,86,"United States","USA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 400 metres","Gold"
"78964","LaShawn Merritt","M",22,191,86,"United States","USA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"78964","LaShawn Merritt","M",30,191,86,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 400 metres","Bronze"
"78964","LaShawn Merritt","M",30,191,86,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"78966","Katharine Merry","F",25,173,62,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 400 metres","Bronze"
"79106","Adrian Peter Metcalfe","M",22,188,87,"Great Britain","GBR","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"79107","John Patrick ""Jack"" Metcalfe","M",24,183,80,"Australia","AUS","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Triple Jump","Bronze"
"79109","Ralph Harold Metcalfe","M",22,180,82,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 100 metres","Silver"
"79109","Ralph Harold Metcalfe","M",22,180,82,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's 200 metres","Bronze"
"79109","Ralph Harold Metcalfe","M",26,180,82,"United States","USA","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's 100 metres","Silver"
"79109","Ralph Harold Metcalfe","M",26,180,82,"United States","USA","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"79186","Alvah T. Meyer","M",23,173,65,"United States","USA","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's 100 metres","Silver"
"79251","Ulrike Meyfarth (-Nasse)","F",16,188,70,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's High Jump","Gold"
"79251","Ulrike Meyfarth (-Nasse)","F",28,188,70,"West Germany","FRG","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's High Jump","Gold"
"79462","Ingrid Mickler-Becker (-Inglau)","F",26,177,66,"West Germany","FRG","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's Pentathlon","Gold"
"79462","Ingrid Mickler-Becker (-Inglau)","F",29,177,66,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"79553","Yelena Sergeyevna Migunova","F",24,168,58,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 4 x 400 metres Relay","Silver"
"79568","Franjo Mihali","M",36,175,58,"Yugoslavia","YUG","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's Marathon","Silver"
"79596","John Fredrik Mikaelsson","M",34,183,73,"Sweden","SWE","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 10 kilometres Walk","Gold"
"79596","John Fredrik Mikaelsson","M",38,183,73,"Sweden","SWE","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 10 kilometres Walk","Gold"
"79608","Antanas Miknas","M",32,178,69,"Soviet Union","URS","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's 20 kilometres Walk","Silver"
"79633","Anatoly Arkadyevich Mikhaylov","M",27,183,81,"Soviet Union","URS","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 110 metres Hurdles","Bronze"
"79780","Lothar Milde","M",33,195,105,"East Germany","GDR","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's Discus Throw","Silver"
"79800","Jearl Atawa Miles-Clark","F",25,170,60,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Women's 4 x 400 metres Relay","Silver"
"79800","Jearl Atawa Miles-Clark","F",29,170,60,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"79800","Jearl Atawa Miles-Clark","F",34,170,60,"United States","USA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"79869","William Waring ""Bill"" Miller","M",19,172,70,"United States","USA","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's Pole Vault","Gold"
"79871","William Preston ""Bill"" Miller","M",22,179,77,"United States","USA","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's Javelin Throw","Silver"
"79880","Coby Miller","M",27,168,68,"United States","USA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"79898","Inger Z. Miller","F",24,163,55,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"79915","Lennox Valencia Miller","M",22,183,79,"Jamaica","JAM","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's 100 metres","Silver"
"79915","Lennox Valencia Miller","M",25,183,79,"Jamaica","JAM","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 100 metres","Bronze"
"79928","Ramon Salomon Miller","M",21,180,67,"Bahamas","BAH","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"79928","Ramon Salomon Miller","M",25,180,67,"Bahamas","BAH","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"79938","Shaunae Miller (-Uibo)","F",22,185,69,"Bahamas","BAH","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 400 metres","Gold"
"79973","Derek Bruce Mills","M",24,175,68,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"80066","Alain (Ali-) Mimoun Ould Kacha","M",35,170,56,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's Marathon","Gold"
"80204","Jevaughn Minzie","M",21,178,85,"Jamaica","JAM","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"80287","Yevgeny Vasilyevich Mironov","M",26,193,130,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Men's Shot Put","Silver"
"80389","James Sarsfield ""Jim"" Mitchel","M",40,187,100,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Athletics","Athletics Men's 56-pound Weight Throw","Bronze"
"80399","Dennis Allen Mitchell","M",26,175,70,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 100 metres","Bronze"
"80399","Dennis Allen Mitchell","M",26,175,70,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"80399","Dennis Allen Mitchell","M",30,175,70,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"80419","Manteo Mitchell","M",25,185,79,"United States","USA","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"80425","Nikole Alangia Mitchell","F",22,168,60,"Jamaica","JAM","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 4 x 100 metres Relay","Bronze"
"80428","Richard Charles ""Rick"" Mitchell","M",25,183,71,"Australia","AUS","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's 400 metres","Silver"
"80831","Roger Moens","M",30,175,70,"Belgium","BEL","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 800 metres","Silver"
"80848","John Moffitt","M",23,185,78,"United States","USA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's Long Jump","Silver"
"80854","Dietmar Mgenburg","M",22,201,78,"West Germany","FRG","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's High Jump","Gold"
"81060","Godfrey Khotso Mokoena","M",23,190,76,"South Africa","RSA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's Long Jump","Silver"
"81184","Paula Mollenhauer","F",27,175,82,"Germany","GER","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Women's Discus Throw","Bronze"
"81198","Ivan Mauritz Mller","M",28,NA,NA,"Sweden","SWE","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"81203","Silke Mller (Gladisch-)","F",24,168,57,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 4 x 100 metres Relay","Silver"
"81262","Frederick Graham ""Fred"" Moloney","M",17,NA,NA,"United States","USA","1900 Summer",1900,"Summer","Paris","Athletics","Athletics Men's 110 metres Hurdles","Bronze"
"81312","Avard Moncur","M",21,193,87,"Bahamas","BAH","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 4 x 400 metres Relay","Bronze"
"81312","Avard Moncur","M",29,193,87,"Bahamas","BAH","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"81524","Pablo Montes Casanova","M",20,184,83,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"81550","Timothy ""Tim"" Montgomery","M",21,178,73,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"81550","Timothy ""Tim"" Montgomery","M",25,178,73,"United States","USA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"81555","Carlo Monti","M",28,172,64,"Italy","ITA","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 4 x 100 metres Relay","Bronze"
"81596","Jude Monye","M",26,188,79,"Nigeria","NGR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"81759","Salvatore Morale","M",25,183,75,"Italy","ITA","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 400 metres Hurdles","Bronze"
"81789","Juan Morales Hechavarra","M",20,181,73,"Cuba","CUB","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"81886","Janet Theresa Moreau (-Stone)","F",24,170,62,"United States","USA","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"81914","Jos Carlos Gomes Moreira","M",24,172,76,"Brazil","BRA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 100 metres Relay","Bronze"
"81979","Yipsi Moreno Gonzlez","F",23,175,78,"Cuba","CUB","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Hammer Throw","Silver"
"81979","Yipsi Moreno Gonzlez","F",27,175,78,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Hammer Throw","Silver"
"82131","Max Morinire","M",24,183,78,"France","FRA","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 4 x 100 metres Relay","Bronze"
"82147","Koichi Morishita","M",24,165,54,"Japan","JPN","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Marathon","Silver"
"82245","Devon Morris","M",27,180,75,"Jamaica","JAM","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"82250","Glenn Edward Morris","M",24,188,84,"United States","USA","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Decathlon","Gold"
"82268","Ronald Hugh ""Ron"" Morris","M",25,178,70,"United States","USA","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's Pole Vault","Silver"
"82271","Sandi Morris","F",24,173,62,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Pole Vault","Silver"
"82292","Melissa Renee Morrison (-Howard)","F",29,164,56,"United States","USA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 100 metres Hurdles","Bronze"
